Not Relevant,"Finally arrived! #colorado #roadtrip http://t.co/MK4beSUq"
Relevant,"RT @HomefrontHugs: RT COLORADO ALERT: DO WE HAVE ANYONE who could help a heroic disabled veteran couple in Colorado Springs in need of p ..."
Not Relevant,"Perfect night In Steamboat #colorado #mountainair this trip couldn't have come at a better time. #happy #family"
Relevant,"@NoradNorthcom &amp; @PeteAFB report that a C-130 helping with the Colorado wildfire effort crashed in South Dakota at about 6 pm MDT"
Relevant,"@LeleiTaha LMAO...Ahah lucky...we cant do any here because of the Fires going on..in colorado.."
Not Relevant,"#CO Compliance &amp; Quality Assurance Cordinator http://t.co/1sIkJPz7 #Jobs In #Colorado"
Relevant,"Colorado fire news: http://t.co/O0mWiM9Y via @msnbc"
Relevant,"nydailynews: Thugs rob homes evacuated during devastating Colorado wildfire http://t.co/dGlOsIGQ"
Relevant,"Residents tour neighborhoods most devastated by Colorado Springs wildfire - Washington Post... http://t.co/EdWPXMol http://pasta.annabag"
Not Relevant,"RT @USNationalGuard: Air #NationalGuard firefighting C-130s shifted from Colorado to Wyoming
Relevant,"In Focus - Colorado Wildfires: The Aftermath - The Atlantic http://t.co/R9ISUBcc"
Relevant,"“@michellemalkin: Groan. Janet Napolitano coming to Colorado Springs for Waldo Canyon Fire photo-op. http://t.co/XXcOWXsk”like they need her"
Not Relevant,"RT @IntelHub: RETWEET! Evergreen Air B-747 Tanker Missing in Action
Relevant,"@chipmaclasco you're a better man than me. I hope Tim Thomas loses everything in the Colorado wild fires #ShouldveStayedInBoston"
Relevant,"Bloomberg: Colorado Fire Death Trap: A Libertarian’s Dream  http://t.co/QgSyv46h"
Not Relevant,"RT @NashV_7: #Colorado 👍 @CaseyCopp http://t.co/8tiiyvmd"
Not Relevant,"RT @michellemalkin: RT @johnhil10: @michellemalkin Blowing pretty strong here by #HighParkFire too praying for all.."
Not Relevant,"RT @CSbestC: John Shields with Pro-Finish is a full service interior trim work and fine woodworking company Colorado Springs area : http ..."
Relevant,"Cocktails and apps to benefit colorado wildfire relief at the laundry. @dawnhancock would be very proud!"
Not Relevant,"RT @BigJoeBastardi: US modeling saying Colorado about to get  wildfire ending rains next  2 weeks. If right
Not Relevant,"Colorado's banned fireworks due to all the fires. 😞 Save me some
Not Relevant,"RT @ReutersUS: Firefighters gain upper hand on Colorado wildfires
Relevant,"RT @AC360: A team in #Colorado uses technology to predict movement of wildfires by studying weather. Details on AC360 now."
Relevant,"colorado fire fighters can feel the love and support as crowds of people with signs and flags scream an shou http://t.co/Y17eOx7K"
Relevant,"BBC News - Home: Colorado fire efforts gain ground:                     BBC News - Home                        T... http://t.co/b2E1CmWy"
Not Relevant,"Security Clearance | Systems Management Service Operations Manager 1 - 2188 - NORTHROP GRUMMAN -... http://t.co/6kamsOtE #colorado #jobs"
Not Relevant,"#waldocanyon NEVER FORGET! http://t.co/jm5XE8rB"
Relevant,"With all that has happened to Colorado Springs in the past week Touch of Shade feels obligated too give back to... http://t.co/uJJuddfB"
Not Relevant,"❤💜❤💜❤💜❤💜 #summalovin #perfect #godisgood #lovethem #colorado  http://t.co/IGpByzoC"
Relevant,"RT @TheAtlantic: The 'unreal' disaster caused by the Colorado wildfires. PHOTOS: http://t.co/1aBq84UY via @in_focus"
Not Relevant,"Me and @dizzyhippy in Colorado Springs son http://t.co/09sOd8L1"
Relevant,"Whities looting Homes In Wake Of Colorado Fire http://t.co/IZIRnMhI via @HuffPostCrime"
Not Relevant,"Colorado Springs: ... http://t.co/V7CTZ5SZ"
Not Relevant,"#Colorado #Jobs Pay Telephonic Case Manager
Relevant,"RT @BarbiWylde: RT @HuffingtonPost Colo.'s second largest fire in state history now 100 percent contained #HighParkFire http://t.co/3z6a ..."
Relevant,"Wildfires ravage Colorado | Photo Gallery - Yahoo! News http://t.co/BFW7HZbA via @YahooNews"
Not Relevant,"Fatal crash of Air Force plane grounds key part of firefighting fleet amid ...: COLORADO SPRINGS
Not Relevant,"The view from my backyard never gets old! #colorado #lovethisplace #coloradoriver #mountains  http://t.co/1aIipKp8"
Not Relevant,"#CrippleCreek #4thOfJuly in the Park event is on! http://t.co/q1MYZP4Q http://t.co/LAUMMihB #Colorado #celebrate"
Relevant,"RT @RVRB: #WaldoCanyonFire benefit concert to feature the Fray’s Isaac Slade with the Colorado Springs Philharmonic: http://t.co/DwmB2uCF"
Not Relevant,"Colorado is open for business! #Colorado #tourist attractions reopen - http://t.co/aGISecsn http://t.co/y0jru01A"
Not Relevant,"Military grounds C-130 firefighting planes after fatal South Dakota crash – @jimspellmancnn reports http://t.co/ziMQinJh #wildfire"
Not Relevant,"“It’s ugly
Relevant,"RT @michellemalkin: Napolitano to Colorado wildfire survivors: Everyone can help us with mitigation. Us?"
Not Relevant,"@kirkaug Unfortunately
Not Relevant,"Great interview
Not Relevant,"Made it to the top! 9 mile hike! #colorado http://t.co/EtBubWeM"
Not Relevant,"RT @proadstudio: Selfish
Not Relevant,"Wed Night:Wednesday Night Mostly cloudy
Relevant,"Live coverage of the Colorado Springs fires from the Denver Post via http://t.co/leEpgA8m - http://t.co/5hTsLgjd"
Not Relevant,"@LetMeBeYourLove you'l be fine love . hopefully
Not Relevant,"Thx!! RT @usweightlifting: If you are in the Colorado Springs area on 7/18
Relevant,"New wildfire above Alpine #wildfire #quailFire #Utah #alpine http://t.co/eIA6UOCs"
Not Relevant,"They are illegal in Colorado Springs! =) RT @KennyKingz: This is America..if we want to give our babies sparklers to play with we will"
Not Relevant,"STORY: @RNC: #Colorado “important” but not a must-win for #Romney: http://t.co/GLDpM8H8 #COpolitics"
Not Relevant,"RT @NationalPrayer: PRAYER ALERT: Remain in prayer for those fighting the #WaldoCanyonFire in Colorado Springs &amp; the 32
Relevant,"RT @VaSarver: Yall complaining about no power and ac and the people in Colorado losing their HOMES and LIVES to fires. #bethankful"
Not Relevant,"Anti-Tax movement region of Colorado hit by fires
Relevant,"RT @jessicahische: Help support Colorado wildfire victims AND get a rad t-shirt in the process http://t.co/RarD5eZG"
Relevant,"Why does Colorado have to have a fire right now! #sad"
Relevant,"In Vail Colorado having a blast!!! Hope the wildfires don't spread to where I'm staying!!!:/"
Not Relevant,"Fire evacuation sparks panicked pet exodus - When evacuation orders came at 3 p.m. last Tuesday in Colorado Springs
Relevant,"One of the Colorado wildfires has burned an area greater than Seattle http://t.co/EJj5G2Vj via @KIRO7Seattle"
Not Relevant,"RT @LivingSafely: Updates on Colorado's Clay Spring Fire as of July 3; beware of smoke
Relevant,"http://t.co/cT1I34nC Trinity Brewing owner on Colorado Springs fire and new beer releases"
Not Relevant,"@ChrisLambton13 - We love fireworks too
Relevant,"RT @Denver_Broncos: #Broncos FB @Chrisgronkowski poses with a firefighter in Colorado Springs http://t.co/9YYco2tO"
Not Relevant,"RT @GameOfThrones: Happy #4thofJuly to all the #GOTFans in the realm. RT this if you'll be setting off #Wildfire today. SHARE: http://t. ..."
Relevant,"Broncos players visit firefighters battling Colorado wildfire http://t.co/13oSncJW"
Not Relevant,"RT @GameOfThrones: Happy #4thofJuly to all the #GOTFans in the realm. RT this if you'll be setting off #Wildfire today. SHARE: http://t. ..."
Relevant,"RT @DCCOeXaminer Private use of fireworks banned throughout Colorado due to extreme fire danger: Gover... http://t.co/ShnyFkX1 #examiner"
Not Relevant,"e z money payday loans colorado springs http://t.co/pcjkb863"
Not Relevant,"RT @ncorrao: Happy 4th of July! And use caution with your #Wildfire today ;] @GameOfThrones"
Relevant,"Looks like there is nothing to do in Colorado since they canceled everything because of the fires!😱😡"
Relevant,"RT @DenverChannel: The heavy smoke and haze you may be seeing is not from a new wildfire burning in Colorado. http://t.co/kMGhbBir"
Not Relevant,"Please please RT. Help find Lucky Tiny Terrior Mix lost Colorado Springs
Relevant,"RT @Taylormaatman: Would rather watch #Wildfire on the Hudson this #July4th than fireworks !! @GameOfThrones"
Relevant,"RT @SkratchLabs: Check out @cofiresale and bid on a year supply of @SkratchLabs to help raise money for the Colorado Fires.  Please RT!"
Not Relevant,"RT @geekygoo: @GameofThrones I Love the Fourth of July! I can see the #wildfire across the street!"
Relevant,"@Kajahh @cmpunk but I think they said they were going to have double raw and SD since SD was canceled in Colorado because of recent fires."
Not Relevant,"Colorado Springs is bobo for this."
Not Relevant,"RT @joeynemati: @GameOfThrones The night is dark and full of terrors...oh wait
Relevant,"RT @CarolHink: As we are thinking about fireworks today in #CA...I can't help but think about all the peeps dealing w/ the #COFire &gt;& ..."
Relevant,"We've reached the point of our trip to Colorado that we should be able to see mountains but because of the wildfires all we see is a haze."
Not Relevant,"no fireworks no explosions no exceptions i want to cry
Not Relevant,"RT @fosterthefuture: @fosterthepeople fans helped us raise $15
Not Relevant,"Colorado Springs is my town also
Relevant,"It could be worse. I could be in Colorado where I can't have fireworks AND my neighborhood is on fire. #iwillstopwhiningnow"
Relevant,"Colorado's most destructive fire nears containment [http://t.co/OoPH3BCu] http://t.co/Z1amfqB7"
Relevant,"Unreal Aerial Pictures Show The Utter Devastation Caused By Colorado Wildfires http://t.co/zgzEglpC via @businessinsider"
Not Relevant,"Rain Gives Firefighters Edge On Waldo Canyon Fire In Colorado Springs
Not Relevant,"RT @fosterthepeople: “@fosterthefuture: fans helped us raise $15
Not Relevant,"RT @SkyDigg4: Headed to Colorado springs tom... @usabasketball"
Relevant,"Colorado Springs Relief Update http://t.co/Ov2ZzbUn Thank you to everyone helping out in this difficult time."
Not Relevant,"Hey #Colorado! Our #childloss #awareness license plate is coming soon Subscribe to news for updates! http://t.co/1sMILr6P"
Not Relevant,"Colorado Springs Business Journal  » Blog Archive   » Boulder scientist oversees Mars rover instrume http://t.co/0oftKRny"
Not Relevant,"RT @Elevenorchids: #CastingCall for local publication! #models &amp; #MUAs needed in #Colorado #Aurora area."
Not Relevant,"#Vail #Colorado  Baptiste yoga teacher Mark White comes to Eagle-Vail http://t.co/wClchyMy #VailLifestyle"
Not Relevant,"We're hearing a few smoke reports on the #Boulder scanner this afternoon
Not Relevant,"The J.Miller Band has a show on 07/07/2012 at 03:00 PM @ H... in Colorado Springs
Not Relevant,"Go #Colorado Rapids!!!! http://t.co/3036fFP3"
Relevant,"$50K Reward Offered For Info On Waldo Canyon Fire Vandals http://t.co/I1dkaGsA #WaldoCanyonFire #Colorado"
Relevant,"Iconic wildfire photo featured burned Colorado home of former Garland residents:  http://t.co/qC9PXUem"
Relevant,"RT @grist: This image from NASA shows the scar from the Waldo Canyon fire in Colorado: http://t.co/3agIONB8 Pretty sure it'll blow your  ..."
Not Relevant,"acfry7: Purchase Cheap Contramal Online Us Pharmacy  Buy Contramal In Colorado Springs... http://t.co/eJzN2a0L (via @cuturl)"
Not Relevant,"Looking for a Firmware Test Engineering Technician in Colorado Springs
Relevant,"1994 South Canyon Fire Fatalities Lessons Learned: http://t.co/3aY3dIiF #AlwaysRemember http://t.co/QyNa67wb #COFire"
Not Relevant,"RT @TheFreedomClimb: Become an Advocate of the Freedom Climb
Not Relevant,"USOC Scuttles Tahoe’s
Not Relevant,"Home Health LPN (Colorado Springs Area) http://t.co/QAI0qO6K #healthcare #jobs"
Not Relevant,"Friday Pebble Report: Alex White Struggles
Relevant,"@ninatypewriter we've avoided the Colorado-style wildfires (too wet) And no derecho (so far)"
Not Relevant,"#Vail #Colorado  Artist Sandra Kaplan finds inspiration in the ordinary http://t.co/qvLWx3nq #VailLifestyle"
Relevant,"Another game pitching and it's raining I thought I was getting away from the rain!!!!!! Your welcome Colorado I'm here to help your fires"
Not Relevant,"Wranglers of Flying W Ranch Lose Livelihood in #wildfire http://t.co/dfoPIynr"
Relevant,"PetMeds Joins Efforts to Help Pets Affected by Colorado's Wildfires - http://t.co/UDuezJVo (press release): PetMe... http://t.co/pokBfuLw"
Not Relevant,"#Colorado Office Job Web Design Specialist at Thermofisher Scientific (Lafayette
Not Relevant,"Colorado New Jobs $ Software Architect 5 (12-070) at Northrop Grumman (Colorado Springs
Relevant,"Colorado Wildfires and Fire Safety http://t.co/9E0r91NE"
Not Relevant,"#Florissant / #Colorado / #UnitedStates #livecam #webcam World Wide Live Cam. http://t.co/8qRnDOC6"
Relevant,"Help Colorado recover from the fires http://t.co/eW5JkWJO #PrayersForColorado #HelpColorado #PineRidgeFire #waldocanyonfire"
Not Relevant,"Fire near Colorado Springs claims 347 houses
Not Relevant,"2009 BMW M6 Coupe
Relevant,"RT @miraclady DID YOU START THE FIRES IN COLORADO? Are you sure? http://t.co/nQoyOhrQ"
Not Relevant,"New Job Vacancy: Team Member
Not Relevant,"#denver #colorado #gay #gayguy #gayboy #gays #festival #festival2012 #downtown #happy #gorgeous  http://t.co/gNTtvJNr"
Not Relevant,"@globeinvestor here are some great tips to help your #tweets spread like #wildfire &amp; help you b as big as #JustinBieber http://t.co/yVMJc5eF"
Not Relevant,"There is plenty to like about Louisville
Not Relevant,"@cospringsnews Colorado Springs news
Not Relevant,"It's finally the day #summit2012 #colorado"
Relevant,"RT @pkedrosky: Good Stephen Pyne analysis of the Colorado fires: Our landscapes have polarized as much as our politics. http://t.co/AE ..."
Relevant,"Waldo Canyon fire near Colorado Springs reaches 98 percent containment http://t.co/lUCXLhxY via @denverpost"
Relevant,"Colorado’s Waldo Canyon Fire reaches 98% containment – @denverpost: The Waldo Canyon Fire has reached 98 percent... http://t.co/tLGrJotp"
Relevant,"RT @cnnbrk: Colorado governor lifts statewide fire ban. http://t.co/hFtztydu"
Relevant,"#SiguemeYTeSigo Colorado governor lifts statewide fire ban: Much-needed rain and forecasts predi... http://t.co/EDNaxBJb #TeamFollowBack"
Not Relevant,"RT @News1130radio: BC Wildfire Management says the smoky haze will last until at least Friday. Smoke is coming not just from Colorado
Not Relevant,"June broke all-time temp records in #Colorado http://t.co/ZLhPWmcb #COWX #climate"
Not Relevant,Tweet Text
Not Relevant,"It's ridiculous
Relevant,"A Total Fire Ban has been declared for the Greater Sydney Region on Sunday 13th October 2013 between 12:00am -... http://t.co/4kwIvUGNUj"
Relevant,"NSW National Parks &amp; Wildlife Service have again advised that tomorrow - Sunday 13 October - due to EXTREME fire... http://t.co/N7aBbvgQJj"
Relevant,"Fire Danger Update - Tomorrow signs will be on VERY HIGH - http://t.co/arvGu19d4d Southern Ranges Region #NSWRFS Permits Suspended"
Not Relevant,"This #RedOctober shit is just the beginning of what's gonna happen after Mandela passes"
Not Relevant,"You can't be supporting #RedOctober mr white man if your maid / cook / helper is black she gon poison yo food just chill"
Relevant,"RT @smh: Do not light fires in the open: RFS warns as #Sydney braces for strong winds and hot weather on Sunday. http://t.co/4Y6lLeUeXa"
Not Relevant,"#3 READ IT !!! Proves #REDOCTOBER was not for racist reasons!! Drop the shit people lets make our country for every1 http://t.co/4Ddxrf0ijn"
Not Relevant,"#RedOctober is disgusting. Racist fools; a movement driven by haggard Afrikaans singers trying to sell CDs. Gullible folks supporting it."
Not Relevant,"@mynameisjerm it's no coincident that #RedOctober commemorates menstrual cycle
Not Relevant,"White privilege means never having your intelligence or integrity questioned. Not having to work hard enough for your position. #RedOctober"
Not Relevant,"What we did: Beat Greinke and Kershaw  What we need to do: Win two more  #Cardinals #RedOctober"
Not Relevant,"THAT'S A WINNER! @Cardinals #GoCards #RedOctober #NLCS @TrevRosenthal is the man!"
Not Relevant,"Life is good with the Samford bulldogs pulling off a big win and the Cardinals leading 2-0 in the NLCS!!! #RedOctober ❤️⚾️#BowWow 🏈💙"
Relevant,"@AndrewCatsaras just read big fire for Sydney? hope not really serious?"
Not Relevant,"Another extreme fire danger day for NSW
Relevant,"RT @NSWRFS: #NSWRFS crews are responding to a fire reported in the Salt Ash area (Port Stephens). #nswfires"
Not Relevant,"RT @ABCNews24: #BREAKING: Emergency warning for bushfire at Browns Rd
Not Relevant,"Enough said @Know: Racism &amp; homophobia is linked to having a lower IQ. #RedOctober"
Not Relevant,"RT @NSWRFS: Browns Rd
Relevant,"Forest / Wild Fire - Australia - Australia http://t.co/uxyenGCmO9"
Not Relevant,"RT @ComicalTshepo: Can the #RedOctober marchers also cc the etolls on their placards and chants. Can't waste a good crowd."
Relevant,"RT @MarkDiStef: Smoke billowing from the car-park at Sydney Olympic Park... where 20 cars are on fire via @Quarriephoto http://t.co/p1NqLSn…"
Relevant,"NSW ** Watch and Act - Webbs Creek (Hawkesbury) ** 13/10/13 15:57   A bush fire is currently burning between... http://t.co/FCEhEydcuz"
Relevant,"RT @7NewsBrisbane: PHOTO: Dozens of cars are on fire at Sydney Olympic Park Aquatic Centre http://t.co/Lx2ZkZgzO1"
Relevant,"Forest / Wild Fire - Australia - Australia: EDIS Number: WF-20131013-41255-AUSDate / time:... http://t.co/7JcTE6yB2q #anonymous #anonops"
Relevant,"Helicopter collecting water for multiple cars on fire at Sydney Olympic ...: http://t.co/0bnRm2cZ89 via @youtube @ChrisBath7"
Relevant,"RT @smh: More than 40 cars have been destroyed in a large fire in #Sydney's Olympic Park. http://t.co/UBpJIsU1sR"
Not Relevant,"RT @NSWRFS: #NSWRFS &amp; #FRNSW crews on scene working to contain a fire at Parbury Park (Lake Macquarie)
Not Relevant,"RT @interesting_f: A fire in Australia has been burning for more than 5
Relevant,"@702sydney: Fire crews are checking car fuel tanks after a grassfire spread to the carpark of Sydney's Olympic Aquatic Centre #TooClose"
Not Relevant,"There is a growing fire near Norwest Hospital
Not Relevant,"RT @ThabsMotswalz: Pam says EFF is the black version of #RedOctober hahaha"
Not Relevant,"RT @Hannatwiets: Sorry @etvSA !! You slammed our PEACEFUL #RedOctober march but gave #EFF your green light and exposure for being a blatant…"
Not Relevant,"“@DeepFriedMan: That awkward moment when the EFF and the #RedOctober protestors realise they have matching wardrobes.” Hahaha"
Relevant,"Relief crew has arrived and we're now heading back to station in a coach. Long day. Good luck to night crew. #nswrfs"
Relevant,"Fire Service Industry News: Elkhart Brass Partners with Fire Rescue Safety Australia: Elkhart ... http://t.co/y4m48RKxLp #fireprotection"
Not Relevant,"EFF launches today #redOctober http://t.co/l1IjQcH3VT cc @LiShH_2908 &amp; @slindelo ..."
Not Relevant,"Lol
Not Relevant,"3
Not Relevant,"The most homesick I get is during #redoctober ❤️⚾️"
Relevant,"Here's a photo taken yesterday by @FireRescueNSW after the fire in Sydney's Olympic Aquatic Centre carpark http://t.co/idQe3vjT3w"
Relevant,"Ciggie butt may have started Sydney fire:      A cigarette butt is suspected of causing a grass fire at Sydney... http://t.co/Y3Mpc9wUKk"
Not Relevant,"RT @_sWALK: #XXLU WAS JUST A TASTE ....  #CARDINALSTOCK  N #REDOCTOBER  WILL BE X3"
Not Relevant,"RT @LookAtLolly: My birthday wednesday #Cardinalstock Thursday #DiamondsInYoFaceX Friday #RedOctober Saturday #Lamarhomecoming2013"
Not Relevant,"#RedOctober
Not Relevant,"TIL Burning Mountain in Australia is the site of a coal fire which has been burning for 6
Relevant,"Fire Protection Engineer Sydney http://t.co/S1TjLFtMhT  #CareersJobs"
Not Relevant,"NSW premier @barryofarrell is at #SaltAsh inspecting fire damage w @NSWRFS. Press conference to come
Relevant,"Blaze hits Australia Olympic park: A fire in Australia's Olympic park destroyed or damaged around 80 cars and ... http://t.co/jXrJIQFW7E"
Not Relevant,"RT @Trevornoah: And so it ends. #RedOctober march is abandoned after mother nature turns skies of Johannesburg black.  #ThatsAllFolks"
Not Relevant,"RT @SAfmRadio: #MorningTalk Rowena Baird chats #RedOctober with Sunette Bridges
Relevant,"RT @SkyNewsAust: via @NinaBStevens: NSW Fire Cmsr says a discarded cigarette most likely cause of yday's Olympic Park car park fire - polic…"
Not Relevant,"RT @mailandguardian: Is #RedOctober an attempt to steal black people’s pain and to de-historicise racism?http://t.co/81t2YbQvix"
Not Relevant,"RT @XxN3RDxX: #RedOctober was the beginning
Not Relevant,"RT @XxN3RDxX: #RedOctober was the beginning
Not Relevant,"@Trevornoah u still think #RedOctober was an over-reaction? Easy to make fun of a minority
Not Relevant,"Stop crime against white people! We don't care about crime against Black
Not Relevant,"RT @King_Jones5: PSA: LAMAR UNIVERSITY!!!  YOUR 2 MAJOR HOMECOMING EVENTS  #CARDINALSTOCK &amp; #REDOCTOBER http://t.co/G5lfcbduJ8"
Not Relevant,"Lol #Redoctober :'D RT@19Mfundo_SwenGk: These white dudes gunnin for black girls...must be nice"
Not Relevant,"RT @Get_On_Jay: Y'all see the #RedOctober 🌊 all down y'all TL ! Don't miss out this Saturday at Club Bed"
Not Relevant,"Counting down till the cardinals game! #Anxious #CardinalNation #RedOctober"
Not Relevant,"RT @lookAtCRAIG: Ima miss #CardinalStock gotta work but ... #DiamondsInYOFace &amp; #RedOctober &amp; #NothingWasTheSame innat hoe !!!!! 👏😎"
Not Relevant,"Let's goooo! @Cardinals #redoctober"
Not Relevant,"RT @NSWRFS: Fast moving grass fire near Maitland Point Bridge
Not Relevant,"http://t.co/rBxjobnqxO #RedOctober"
Not Relevant,"RT @WillMoney513: #RedOctober w/ @JGWildboyz @BiZDaTroof @DLMrGrownMan @DNiceWildboyTvP in #ATL w/ @xsquaddjCeo @WillMoney513 @djheavyd htt…"
Not Relevant,"RT @Naamannn: “@6shotRugaRell_: A la Chels ! Is yu twerking for #RedOctober @call_me_CHELSS” #JustWaitOnIt"
Not Relevant,"RT @Anton_Taylor: They've taken my 'White Genocide' video off the #RedOctober FB group. Please feel free to re-post :) http://t.co/5nIFLJSz…"
Not Relevant,"For the rest of the month in gonna be on Kanye's hype and buy Kith Mercer pants #RedOctober"
Not Relevant,"RT @AJEnglish: On @AJStream 1930GMT: White plight in South Africa? #RedOctober claims of white oppression reignite racism debate | http://t…"
Not Relevant,"This is the week #CARDINALSTOCK 10/17 at the Warehouse and #RedOctober 10/19 at the Pavilion #TurnUp 2x"
Not Relevant,"RT @Yours_Only: #RedOctober! 👻 This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4"
Not Relevant,"Friendly reminder early this morning #RedOctober http://t.co/xQ9lLKl78c"
Not Relevant,"Man it's so easy to get dressed for work :-) #postcards #RedOctober #casualeveryday"
Not Relevant,"RT @Vixi_Darling: Laffy!! #RedOctober"
Not Relevant,"RT @Yours_Only: #RedOctober! 👻 This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4"
Not Relevant,"RT @okayafrica: Right Over Their Red Balloons: Thoughts on #RedOctober in SA. http://t.co/EbzTdMTS44"
Not Relevant,"RT @BleekP: Get your sections now (very limited)!!!  10/19 #LUHC2K13 #RedOctober http://t.co/B58oDDrYr6"
Not Relevant,"@Jordon_Grizz you know what I like most about you? You look good in red too. #cardinals #worldseriesbound #redoctober"
Not Relevant,"RT @LiveTrafficSyd: SYDNEY: All s/b lanes now open on #CastlereaghSt at Park St after building fire. #BathurstSt &amp; #PittSt remain closed. h…"
Not Relevant,"RT @MeetAnimals: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne
Not Relevant,"#CardsNation if you're getting tired of seeing me tweet this. An unfollow is a click away. #RedOctober"
Not Relevant,"Feels great to be a Cardinals Fan!!! #CardinalNation #RedOctober #Winning @Cardinals"
Not Relevant,"RT @EricaHayWood: And that's a win! 3-1 in the NLCS . Go cards! @Cardinals #stlcards  #RedOctober #CardinalNation"
Not Relevant,"RT @NSWRFS: Total Fire Bans will be in place in a number of areas tomorrow including Greater Sydney
Relevant,"The Sydney Morning &gt; Fierce CBD blaze causing traffic chaos - Fire in a city high-rise building that has closed Ba... http://t.co/XsuLKryx73"
Not Relevant,"RT @narryargh: if australia and nz don't get vip tickets for the wwa tour i will honestly set fire to modest management studios"
Not Relevant,"I love reading articles hating on the Cardinals. It makes me love them that much more. #PostCards #RedOctober #12in13"
Relevant,"RT @KimberleyL: :) RT @alexlee_24: @KimberleyL Two fires at Sydney Water and Sydney Aquatic Centre within a week. When did fire develop a s…"
Not Relevant,"RT @visitNSWForests: Hot
Not Relevant,"RT @smh: High fire alert tomorrow
Not Relevant,"#AJstream I'm black
Not Relevant,"Time to bust ass the rest of the day and try to get home for the cards game #redoctober #cardinalsnation"
Not Relevant,"RT @Fascinatingpics: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne
Not Relevant,"RT @Fascinatingpics: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne
Not Relevant,"RT @RedOctoberMarch: Memorandum handed to the Presidency on #RedOctober.   http://t.co/8ZGKQHTbKb"
Not Relevant,"RT @Fascinatingpics: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne
Not Relevant,"C'mon Cards let's go to the series! #RedOctober"
Not Relevant,"RT @NSWRFS: 65 fires in NSW
Not Relevant,"C10 Fire Safety Engineer Sydney http://t.co/MQUw3fmKil  #ENGJobs"
Relevant,"RT @NSWRFS: #Lithgow Fire: The fire has jumped Bells Line of Road. #NSWRFS #nswfires"
Relevant,"RT @robrfs: Image of fire at Port Stephens burning very aggressively #nswfires http://t.co/zaTvBslQyx"
Relevant,"Follow the #nswfires coverage with our live blog @smh http://t.co/ETwDZxGg49"
Relevant,"RT @_PDT: .@1233newcastle just drove back from Sydney and passed a few Rural Fire trucks heading north ...."
Relevant,"RT @nswfire: #NSWFIRES #EMERGENCY   #AUSTRALIAN TRAVELER   IF YOUR LIFE IS AT RISK FROM #NSWFIRE CALL TRIPLE ZERO (000 IMMEDIATELY"
Relevant,"It seems yet again significant chunks of NSW are on fire. http://t.co/v41cC29ySv - Racing my bike in Kanangra Boyd NP this weekend. Eeek."
Not Relevant,"NSW *** HIGHWAY CLOSED BOTH DIRECTIONS **  WILTON Hume Mwy at Picton Rd BUSH FIRE Started today 1:20pm
Relevant,"RT @MelindaHealy: Newcastle airport closed due to smoke from bushfire at williamtown #fires #nsw #newcastleairport http://t.co/BJfZL7A7Te"
Not Relevant,"RT @NSWRFS: Emergency Warning - Linksview Road
Relevant,"#SydneyFires map thanks to @NSWRFS - Send us pics/video eyewitnessnews@ten.com.au #lithgow #springwood #balmoral http://t.co/PvwjhGc7kc"
Not Relevant,"Very tough fire day out there.  S'ly change about to hit Kiama. 90 mins to Sydney
Relevant,"RT @carolinelec: Premier @barryofarrell says NSW has a bush fire crisis.When will @TonyAbbottMHR realise we have a #climate crisis and keep…"
Relevant,"RT @nswfire: #nswfires #Hank_St_Fire #heatherbrae near #newcastle #EMERGENCY_WARNING #ncl airport CLOSED until further notice DO NOT PROCEE…"
Relevant,"Stay safe Sydney. These fires are pretty crazy."
Relevant,"#Yanderra #Bargo #nswfires http://t.co/TYZ5ap4bf5"
Not Relevant,"RT @NSWRFS: #Lithgow Fire: Major Fire Update http://t.co/KnaG275VXf Fire is impacting Morts Estate
Relevant,"RT @Wendy_Kingston: Homes lost in Springwood in the Blue Mountains. Latest details on the fires. @9NewsNOW #nswfires"
Not Relevant,"RT @astropixie: wow!  this isnt rain on the radar
Not Relevant,"Dear NSW
Relevant,"RT @Magdalena_Roze: This ISN'T rain on SYDNEY RADAR! Its a massive smoke plume from LITHGO FIRES travelling to coast by NW winds! #fires ht…"
Relevant,"@Sandra_Sully: RT @ASNSW: Please postpone non-essential travel on roads near bushfires #bushfire #Sydney"
Relevant,"RT @NSWRFS: If you are having trouble with RFS website check http://t.co/YrrG7UYSY0 or http://t.co/9K9mojAnbq #NSWRFS #nswfires"
Relevant,"Latest on the #nswfires here http://t.co/XX1yvEbOgz"
Not Relevant,"Linksview Rd
Relevant,"RT @david_latham: With bush fire smoke descending on Sydney Miranda voters should remember Ofarrell has closed fire stations and cut fire s…"
Not Relevant,"“@DrewConstancio: Kanye is just to real #redoctober”"
Relevant,"RT @newscomauHQ: #BREAKING: Fire in the Southern Highlands has impacted the Hume Highway. http://t.co/OqEJKPxr3f #nswfires #bushfires"
Relevant,"RT @weatherhead: View of Springwood fire looking toward Winmalee from Warrimoo Oval #nswfires #nswrfs http://t.co/ffIvaobke2"
Relevant,"Just got out work in the heart of Sydney CBD and the smell of smoke is strong. Eerie sky. Fire must be huge."
